id_calendario,id_forma_pagamento,id_passageiro,id_origem,id_destino,valor_receita,hora_compra,id_evento
189,1,1101,16,12,13.89,12:22:11.528147,1794
121,1,38,24,30,15.18,18:54:59.879656,
186,1,904,18,28,9.63,01:36:26.589066,
121,1,707,30,16,3.23,14:29:50.149724,
186,1,39,11,13,19.54,06:52:45.891199,
81,1,235,24,14,7.91,22:51:31.053362,
49,1,151,16,12,13.89,04:42:27.412575,1794
49,1,575,13,27,13.07,18:14:19.691882,
97,1,340,21,14,11.98,02:48:17.895802,
186,1,1100,18,14,8.38,15:44:29.973097,985
49,1,684,29,27,19.90,01:23:32.792674,
121,1,252,29,27,19.90,11:23:48.811241,
97,1,662,21,13,17.83,00:08:28.553362,
186,1,1055,30,14,16.30,19:17:26.023281,
49,1,556,16,16,13.73,01:08:12.048801,
186,1,843,15,24,12.57,16:48:01.768668,
186,1,154,29,22,7.00,05:17:25.802863,
49,1,737,25,14,6.17,17:15:17.860742,1922
97,1,1111,18,14,8.38,09:36:59.309541,985
3,1,229,14,16,3.85,22:24:57.579031,
49,1,217,16,16,5.97,09:15:34.97772,
97,1,964,25,14,6.17,15:26:27.130613,1922
49,1,1116,17,15,11.35,07:47:15.333946,
259,1,104,13,14,7.50,00:24:07.778163,
259,1,215,15,20,16.76,01:39:35.355433,
121,1,969,29,24,10.12,15:56:59.842371,
121,1,1099,24,30,15.18,12:14:14.964578,
49,1,348,13,12,8.08,07:55:24.9974,
49,1,889,18,15,8.04,13:07:34.980639,
97,1,593,30,17,11.16,22:26:18.807435,
3,1,105,26,15,14.65,02:58:01.632352,
189,1,922,18,14,8.38,06:18:46.784078,985
97,1,767,14,25,9.59,12:27:28.574236,
49,1,726,15,13,6.73,08:08:42.748745,
189,1,438,18,30,19.94,23:16:19.985705,
81,1,169,20,29,12.29,09:48:56.771169,
259,1,663,29,22,6.45,19:03:32.069463,
97,1,981,24,26,18.84,06:30:40.277205,
81,1,692,30,14,10.80,14:39:30.545666,
49,1,231,20,23,11.83,19:01:45.101571,
49,1,562,17,19,8.14,07:06:25.830311,
97,1,922,12,24,7.01,17:17:03.894965,
121,1,689,15,13,6.73,21:27:13.010926,
49,1,1063,16,18,7.30,21:34:53.457721,
49,1,1107,25,14,6.17,10:00:13.664084,1922
189,1,930,29,24,10.12,06:13:06.556728,
259,1,27,25,14,3.31,15:38:27.776502,
259,1,948,19,12,10.89,14:53:28.303037,
189,1,189,13,19,11.08,14:06:53.011987,
3,1,827,24,19,11.80,09:13:13.266556,
81,1,383,27,28,3.41,01:27:20.26362,
186,1,45,30,29,19.08,12:37:36.292862,
186,1,156,28,11,4.00,19:34:43.819293,
259,1,864,15,24,12.57,14:18:23.855522,
81,1,444,26,18,11.64,20:22:47.819258,
49,1,115,18,12,15.68,15:56:50.575688,565
97,1,418,13,19,14.94,03:06:09.262559,
97,1,783,26,18,10.24,05:35:07.252089,
49,1,406,23,22,8.66,17:26:40.082588,
97,1,21,18,12,15.68,20:22:54.68606,565
81,1,1136,20,19,10.67,10:30:29.593014,
121,1,402,15,15,7.50,03:56:43.127905,
189,1,270,13,15,16.58,12:48:10.867152,
121,1,531,29,24,10.12,08:59:20.644903,
81,1,76,15,27,3.83,10:44:07.211891,
189,1,1063,17,22,15.98,21:52:22.358927,
186,1,179,29,24,5.66,16:06:48.963465,
189,1,941,14,14,10.38,01:57:55.399718,
186,1,171,11,30,16.29,18:13:31.039244,
189,1,280,24,13,3.18,18:47:03.705906,
49,1,1052,20,17,9.78,04:27:45.896069,
49,1,567,12,19,15.50,02:18:20.214053,
121,1,61,12,12,16.22,22:29:38.017096,1799
3,1,738,28,24,3.41,03:57:55.715533,
49,1,361,14,28,8.35,18:12:53.074696,
81,1,1008,25,14,6.17,23:25:43.044049,1922
81,1,1126,19,25,19.71,18:36:10.113442,
189,1,119,13,29,10.22,01:43:27.333587,
97,1,661,26,22,12.75,04:10:19.650528,
49,1,828,23,22,12.71,02:55:45.897216,
186,1,810,23,24,19.72,11:52:27.918571,
97,1,760,22,23,17.73,10:37:42.192414,
97,1,762,14,19,10.60,09:06:36.090711,
121,1,911,25,16,4.78,09:52:31.57912,
49,1,363,24,14,7.91,21:42:50.473923,
259,1,875,11,14,3.51,08:29:58.569815,
97,1,399,20,19,14.62,11:55:33.832531,1648
189,1,988,24,20,19.88,05:00:16.983118,
259,1,478,25,14,6.17,08:52:11.401282,1922
3,1,882,25,14,6.17,11:14:04.499321,1922
121,1,91,11,14,3.51,06:54:22.466295,
97,1,1124,22,24,4.89,08:23:33.109616,
186,1,979,25,19,17.79,12:45:45.655519,
186,1,735,29,14,6.56,22:56:13.903958,
81,1,714,16,12,13.89,20:24:26.388653,1794
121,1,538,12,14,10.05,08:05:49.662194,488
3,1,1093,18,13,8.94,00:56:53.012558,
186,1,988,25,22,19.06,02:43:37.594681,
3,1,414,13,24,8.79,22:42:08.532034,
189,1,560,30,28,5.34,18:47:34.176686,
97,1,121,12,12,16.22,20:01:15.216435,1799
49,1,857,22,15,10.34,06:24:02.695869,
186,1,669,27,14,4.62,17:18:49.226945,
186,1,179,11,14,6.70,05:00:09.433833,
81,1,296,19,22,13.99,01:54:09.477109,
121,1,13,14,23,3.77,08:53:22.178362,
189,1,686,12,12,16.22,03:58:16.556922,1799
259,1,487,25,23,11.32,01:15:23.027744,
121,1,62,18,17,6.05,19:26:27.694315,
49,1,461,27,30,19.19,01:13:04.686605,
81,1,325,25,20,12.95,01:18:51.911305,
49,1,728,18,18,12.33,04:46:29.685275,
81,1,14,29,25,9.25,22:00:50.14689,
3,1,484,29,11,8.76,21:44:37.188868,
121,1,1104,11,12,18.59,15:38:06.760342,
189,1,467,25,25,6.13,14:11:03.211173,
3,1,357,20,19,14.62,03:15:25.795824,1648
189,1,782,22,29,3.40,01:35:21.329456,
259,1,588,16,21,9.67,01:53:53.841149,
81,1,216,25,14,6.17,13:22:42.399021,1922
259,1,158,25,14,6.17,06:39:52.910398,1922
121,1,693,25,14,6.17,07:40:30.415298,1922
49,1,43,27,13,16.48,17:24:22.896886,
189,1,186,15,25,9.53,11:38:17.595626,
3,1,686,12,30,11.29,14:31:36.693247,
189,1,1028,25,14,6.17,02:16:32.767269,1922
121,1,326,28,26,6.52,10:33:29.599947,
49,1,178,15,30,12.37,05:03:45.216084,
3,1,969,25,14,6.17,02:54:47.099867,1922
97,1,439,12,12,16.22,16:02:46.118794,1799
3,1,681,25,20,10.52,12:02:15.846865,
97,1,445,24,24,13.15,03:46:44.337638,
121,1,606,30,30,10.91,12:59:07.023539,
49,1,530,24,18,16.61,09:03:06.989599,
3,1,908,27,17,3.99,13:47:38.004837,
121,1,253,19,13,4.72,00:40:15.404294,
3,1,553,14,16,6.19,23:58:11.652392,
49,1,1132,29,18,14.06,00:21:44.919876,
97,1,884,24,22,18.12,22:27:50.555135,
81,1,464,18,30,7.09,04:45:56.980382,
259,1,1090,21,24,13.78,01:15:14.539554,
3,1,163,14,26,17.63,12:53:19.243071,
81,1,1076,18,14,8.38,13:29:19.035999,985
259,1,154,16,12,13.89,16:05:59.881748,1794
259,1,746,23,26,4.17,14:12:48.905076,
186,1,665,22,20,5.86,04:11:06.789053,
121,1,1006,25,14,6.17,02:38:43.09409,1922
189,1,358,28,19,5.24,17:25:12.223626,
186,1,1043,24,29,13.84,02:06:52.20867,
3,1,1114,16,12,13.89,04:46:14.054268,1794
3,1,439,11,12,6.20,23:47:21.901478,
49,1,605,25,14,6.17,06:54:01.895113,1922
189,1,349,30,29,19.08,01:44:38.195539,
121,1,1035,11,24,13.66,20:27:05.520388,
49,1,891,27,26,10.35,22:53:35.241045,
186,1,889,23,24,11.02,08:51:17.589531,
81,1,920,30,14,17.11,01:16:11.590911,
3,1,673,16,20,15.90,23:35:05.471847,
3,1,49,16,13,6.67,16:31:28.640021,
121,1,22,17,24,13.55,11:18:46.923907,
186,1,161,16,12,13.89,18:20:17.268712,1794
189,1,200,12,21,18.02,02:40:09.205942,
81,1,216,11,11,8.25,06:44:38.415806,
259,1,30,11,11,8.25,05:22:53.756715,
97,1,768,21,15,6.83,23:39:40.138541,
81,1,922,21,30,16.59,06:55:30.227306,
81,1,854,24,24,13.15,03:25:28.863284,
121,1,778,13,28,17.88,23:00:12.799359,
189,1,762,13,24,8.79,15:03:47.040169,
49,1,683,26,24,17.81,17:40:33.492856,
49,1,595,19,13,5.86,08:17:10.176104,
189,1,461,29,22,7.00,18:45:09.132589,
259,1,358,13,12,8.08,01:33:59.173764,
3,1,896,17,20,5.07,07:30:13.33948,
121,1,220,15,30,12.47,03:33:35.846003,
121,1,839,20,11,6.40,00:13:43.179733,
186,1,202,18,12,15.68,07:11:35.375336,565
121,1,281,19,13,5.86,01:15:43.013785,
49,1,898,24,11,10.82,12:02:33.844387,
49,1,328,25,19,19.21,10:34:44.031376,
259,1,416,12,25,18.55,08:16:26.345587,
259,1,98,14,20,13.05,13:03:50.700379,
3,1,250,14,28,19.52,18:24:27.189999,
97,1,137,18,25,15.15,13:53:13.652811,
81,1,491,19,20,9.65,18:22:54.106307,
97,1,447,23,26,4.17,13:46:38.743067,
189,1,1076,30,24,6.11,09:53:51.27816,
189,1,290,24,18,3.54,11:17:41.952131,
3,1,218,20,19,14.62,07:11:34.131156,1648
81,1,822,20,14,6.27,13:03:42.387553,
81,1,724,14,30,19.13,15:45:58.802508,
49,1,51,22,29,15.74,00:49:31.062575,
81,1,26,25,19,19.21,16:05:38.699467,
97,1,64,13,29,10.22,18:18:01.874506,
186,1,153,21,28,17.68,05:22:05.008233,
186,1,999,24,28,16.97,01:27:20.513477,
189,1,866,13,29,10.22,00:50:33.870484,
189,1,441,25,19,17.79,20:20:29.135292,
121,1,809,12,12,16.22,23:37:52.083091,1799
97,1,134,17,23,12.75,03:57:57.56772,
81,1,499,28,24,3.41,15:25:48.747372,
3,1,915,15,25,12.22,08:47:10.054451,
259,1,226,25,14,6.17,13:23:57.200169,1922
49,1,1134,25,20,12.95,21:15:38.394702,
49,1,766,26,29,11.42,05:57:19.528941,
49,1,950,22,28,10.28,06:32:17.800444,
259,1,334,22,23,17.73,03:01:59.512929,
121,1,934,17,26,17.34,05:14:18.342046,
189,1,264,13,20,10.86,00:01:32.699526,
189,1,135,14,20,13.05,04:28:58.439225,
121,1,904,28,18,6.66,21:04:50.843851,
121,1,1175,28,17,6.31,07:40:07.855983,
81,1,791,30,14,16.30,11:46:23.540744,
81,1,1075,14,16,6.19,06:38:29.091329,
186,1,612,28,28,3.34,21:49:01.71839,
189,1,221,23,22,7.77,06:10:47.491597,
49,1,515,20,19,10.67,07:40:24.838078,
186,1,164,11,30,16.29,07:16:27.786305,
189,1,209,26,20,5.58,21:11:08.047571,
186,1,441,12,12,16.22,03:04:56.880179,1799
81,1,295,14,15,6.90,09:54:00.118076,
81,1,527,12,12,16.22,01:56:54.752458,1799
189,1,350,25,19,17.79,08:10:44.546233,
121,1,962,23,19,11.83,06:11:26.761851,
189,1,1151,29,22,7.00,13:55:02.643046,
121,1,767,18,17,12.02,00:45:34.199019,
49,1,254,13,15,8.04,18:30:14.080796,
97,1,299,14,19,10.60,13:29:59.29052,
81,1,202,12,23,19.92,21:53:04.468869,
3,1,122,15,25,8.69,23:38:27.257639,
81,1,538,15,25,12.14,17:51:58.3424,
189,1,641,19,23,15.72,16:25:19.091669,
259,1,1023,19,28,5.32,06:20:54.881791,
259,1,460,11,26,8.13,06:28:05.992882,
121,1,491,29,22,7.00,09:06:23.868601,
81,1,393,16,12,13.89,10:23:38.270736,1794
121,1,247,28,26,10.28,16:27:23.95296,
97,1,453,11,24,6.92,22:18:30.108701,
121,1,303,30,24,11.93,12:39:06.191162,
97,1,452,24,13,3.18,07:12:56.19461,
3,1,692,29,19,5.51,11:50:13.42299,
186,1,935,22,17,3.49,06:24:51.402914,
189,1,48,22,11,4.11,03:35:00.325587,
97,1,270,27,19,3.51,00:43:17.4551,
3,1,180,12,14,10.05,09:49:44.449905,488
97,1,95,19,22,13.99,22:37:13.012928,
121,1,648,29,27,4.96,02:43:39.093969,
186,1,864,13,14,14.41,06:35:05.575608,
49,1,980,28,20,16.61,06:22:41.775969,
259,1,138,20,19,14.62,02:59:10.842926,1648
189,1,431,19,21,18.03,15:38:28.866753,
121,1,802,30,11,17.99,13:08:25.876779,
49,1,1062,28,26,10.28,13:14:02.913072,
186,1,860,13,18,16.45,20:05:31.32169,
49,1,887,15,13,15.26,02:45:09.62252,
186,1,976,16,30,12.17,09:47:51.812707,
3,1,736,18,12,15.68,01:13:01.467742,565
97,1,434,23,28,7.99,12:19:45.445359,
121,1,154,20,26,12.80,18:53:46.136896,
97,1,272,18,30,7.09,20:46:21.426629,
259,1,758,25,14,6.17,05:31:26.674107,1922
81,1,331,30,30,10.91,00:00:43.735791,
81,1,386,12,21,18.02,23:15:36.161047,
259,1,144,28,13,17.29,06:50:30.638137,
189,1,133,13,24,19.32,10:07:04.445344,
121,1,873,24,13,3.18,07:40:51.130559,
259,1,433,19,16,11.99,19:12:42.385846,
81,1,1127,24,30,15.18,04:52:59.423836,
3,1,1010,24,14,4.05,20:25:44.030649,
189,1,1163,12,12,16.22,03:41:32.222236,1799
81,1,850,16,26,18.97,04:07:32.927356,
49,1,802,22,20,5.86,17:04:42.733473,
49,1,709,20,14,18.35,04:21:39.513072,1096
81,1,135,25,14,6.17,06:36:25.212839,1922
49,1,1007,12,12,16.22,13:13:52.497622,1799
186,1,929,14,16,3.85,02:28:58.854291,
3,1,583,14,26,17.63,04:05:55.158861,
186,1,1175,27,26,17.84,15:48:32.121044,
259,1,1178,22,22,9.56,14:07:47.265471,
97,1,472,25,14,6.17,02:55:43.954566,1922
81,1,172,19,28,18.93,10:54:02.780084,
189,1,1030,11,27,6.61,14:04:05.193102,
259,1,596,29,21,15.62,15:55:15.667488,
121,1,463,12,13,5.80,17:49:37.81776,
186,1,215,30,24,10.58,19:51:15.367411,
3,1,152,19,25,19.73,22:06:08.834781,
189,1,339,23,18,3.43,19:51:15.192976,
259,1,328,24,24,14.09,08:23:54.655771,
121,1,416,25,16,18.51,04:40:31.002262,
189,1,389,18,17,12.02,16:30:52.021276,
97,1,104,11,16,19.20,05:40:56.688777,
186,1,560,23,23,13.02,04:11:12.578076,
3,1,483,18,24,14.84,10:44:33.511337,
259,1,635,18,24,10.79,17:48:32.681361,
81,1,917,22,23,11.54,05:03:53.796108,
189,1,300,28,14,10.39,00:05:43.228989,
3,1,902,19,18,12.97,20:23:29.237022,
81,1,1036,11,23,6.37,21:02:24.184529,
121,1,1031,15,24,11.61,14:22:05.825831,
259,1,18,24,15,13.30,13:12:32.249245,
49,1,1075,27,28,3.41,17:09:28.422219,
121,1,634,28,26,10.28,14:03:51.572318,
121,1,20,23,19,11.83,05:01:38.232943,
49,1,834,24,29,13.84,10:42:07.768497,
259,1,508,18,14,8.38,11:17:57.135592,985
97,1,718,15,20,3.15,21:57:57.86352,
97,1,852,11,26,9.14,19:31:10.409695,
186,1,525,22,27,15.55,02:01:44.262713,
3,1,259,16,12,13.89,20:05:02.112447,1794
186,1,212,24,20,19.88,02:02:28.312821,
81,1,318,17,20,19.08,05:27:55.138186,
121,1,1102,23,14,17.53,09:00:25.397597,
81,1,813,17,25,4.09,01:39:54.999965,
189,1,897,21,12,9.52,21:13:45.650107,
3,1,883,13,19,14.94,07:01:50.159064,
121,1,1213,27,30,10.20,14:43:16.462534,
3,1,1173,30,23,5.32,15:05:26.72775,
3,1,451,12,12,16.22,13:13:29.900753,1799
3,1,904,11,30,10.01,15:28:50.884293,
81,1,1065,15,21,8.21,04:04:46.884234,
3,1,516,19,22,13.99,11:54:42.608489,
186,1,1173,20,26,11.24,05:02:18.884897,
189,1,1152,13,24,13.88,02:03:25.749579,
259,1,1114,16,20,15.90,08:45:14.015091,
189,1,718,15,15,7.50,15:08:21.779087,
189,1,118,24,17,8.97,14:12:50.707195,
121,1,935,14,20,8.51,02:52:16.895911,
49,1,452,12,12,14.63,14:35:17.743638,
97,1,428,12,14,10.05,23:21:03.415308,488
49,1,981,25,17,10.15,08:29:23.646096,
189,1,1209,12,14,10.05,08:31:56.014019,488
3,1,604,15,24,7.98,23:19:59.138502,
97,1,1053,20,27,10.44,10:09:10.792843,
97,1,1002,21,26,12.16,06:04:49.130923,
3,1,1005,19,20,13.16,03:21:47.310007,
186,1,501,12,20,4.97,13:03:06.876503,
49,1,20,25,22,18.04,03:42:27.7849,
259,1,899,12,23,19.92,10:55:22.071896,
81,1,351,20,23,11.83,07:11:35.047521,
3,1,241,18,12,15.68,14:20:05.920102,565
121,1,944,20,23,11.83,07:39:39.719538,
121,1,794,15,29,14.31,01:54:21.40976,
49,1,1117,22,24,4.89,11:26:37.334793,
121,1,925,11,26,9.14,05:20:03.396489,
189,1,111,19,13,4.72,22:00:32.17159,
121,1,1065,16,14,17.59,20:27:26.085014,1520
3,1,876,25,19,14.06,21:10:31.274506,
259,1,139,18,12,15.68,12:17:28.146773,565
259,1,992,15,20,3.10,08:40:06.993603,
97,1,803,19,21,4.89,05:04:11.350605,
49,1,654,18,14,8.38,15:42:15.973309,985
186,1,482,29,17,17.93,06:26:12.178673,
259,1,27,18,18,12.33,17:52:08.135083,
81,1,415,15,26,17.74,18:18:02.765085,
186,1,426,13,29,10.22,01:45:10.291205,
97,1,346,22,14,19.53,17:04:05.687131,
259,1,1000,26,12,14.29,11:40:52.912771,
81,1,579,15,17,9.77,07:55:47.771931,
81,1,899,15,21,8.21,07:37:45.063875,
189,1,199,20,19,14.62,07:25:50.788275,1648
81,1,612,15,18,14.70,07:32:18.132058,1010
121,1,372,11,16,19.20,23:58:00.048201,
97,1,583,12,12,16.22,15:28:08.831627,1799
186,1,322,18,18,12.33,04:03:05.932735,
121,1,49,19,25,19.73,03:47:54.317148,
121,1,1113,28,23,15.40,14:53:01.755721,
81,1,683,14,19,10.60,07:21:15.957435,
3,1,1107,16,12,13.89,03:53:25.461886,1794
3,1,761,19,22,13.99,13:13:04.272164,
81,1,39,17,19,11.82,13:05:17.159129,
97,1,660,25,30,15.05,02:11:07.814794,
81,1,869,13,21,13.41,11:34:28.560052,
81,1,57,22,12,19.75,11:46:18.335501,
189,1,1187,20,11,7.45,09:32:56.376451,
81,1,156,19,24,11.10,10:31:55.050206,
81,1,1024,12,12,16.19,11:03:10.786906,
49,1,665,22,16,3.28,12:05:39.833378,
121,1,976,26,18,11.64,05:51:04.844641,
189,1,885,15,15,6.76,03:27:01.807784,
189,1,1071,22,28,10.28,01:07:23.262648,
189,1,1138,30,24,11.93,11:40:54.122599,
189,1,260,15,19,5.54,17:55:10.849988,
121,1,39,25,25,6.13,05:19:40.33616,
121,1,45,27,17,6.03,03:53:21.276129,
97,1,210,21,22,12.97,12:01:05.202513,
186,1,842,25,29,15.60,23:38:08.09071,
259,1,704,23,30,11.83,18:22:27.641672,
189,1,492,18,25,6.39,11:01:01.954403,
121,1,659,17,28,10.89,07:20:17.788651,
97,1,858,22,26,10.25,04:16:40.489105,
186,1,953,15,30,12.47,12:46:53.862739,
186,1,1061,12,12,16.22,04:24:44.341452,1799
259,1,792,17,27,13.73,03:52:52.498088,
121,1,923,29,27,5.08,15:27:36.723782,
97,1,1000,20,11,7.45,05:56:38.781629,
259,1,147,18,24,14.84,02:04:53.99407,
3,1,999,16,12,13.89,02:17:20.101534,1794
186,1,1144,27,20,11.31,03:11:28.694658,
81,1,1104,20,19,14.62,00:41:07.219562,1648
81,1,533,18,12,15.68,20:56:21.69606,565
259,1,538,29,24,18.07,05:30:41.233354,
186,1,1241,14,20,13.05,01:56:56.676855,
186,1,465,29,11,6.27,18:02:38.695782,
3,1,765,18,25,16.82,15:01:34.98524,
121,1,202,22,14,19.53,22:52:18.353618,
49,1,321,26,12,11.92,20:05:49.125983,
186,1,127,18,15,8.04,23:21:16.07462,
259,1,557,15,29,6.35,00:02:48.457605,
189,1,1198,11,12,18.59,18:02:35.645695,
259,1,780,19,20,9.65,07:41:45.997644,
186,1,420,21,28,17.68,03:46:38.039181,
186,1,556,25,23,11.75,08:35:31.958523,
81,1,290,14,26,17.63,04:29:46.373209,
121,1,912,11,23,6.37,21:26:22.112874,
121,1,1100,29,21,15.81,04:30:40.011769,
186,1,770,16,15,3.82,08:16:31.90439,
49,1,602,16,14,17.59,17:01:32.116875,1520
49,1,72,11,14,3.51,15:47:10.475471,
121,1,1004,11,21,4.46,03:39:18.395403,
81,1,1031,16,19,13.01,06:45:00.52704,
121,1,948,16,12,13.89,02:21:41.827008,1794
3,1,1097,28,24,15.08,15:44:55.250973,
259,1,292,23,11,19.01,15:55:42.06417,
189,1,789,25,30,19.05,01:17:16.287836,
186,1,792,16,12,19.10,09:37:01.816562,
259,1,290,25,14,6.17,04:51:06.653081,1922
121,1,932,11,24,6.92,20:26:23.122119,
97,1,486,29,19,5.51,14:38:34.540989,
49,1,1211,12,12,16.22,16:42:29.311656,1799
49,1,1243,17,17,17.36,07:02:15.67438,
97,1,1213,27,17,12.62,22:49:32.991559,
189,1,954,18,14,8.38,10:52:34.80217,985
49,1,815,14,30,19.13,09:29:32.012402,
186,1,601,11,19,9.94,21:46:14.9429,
121,1,619,28,27,17.92,20:41:46.646839,
49,1,675,22,28,10.28,10:09:18.761118,
97,1,1136,18,20,8.61,02:20:53.716845,
259,1,173,25,14,6.17,07:15:37.389626,1922
186,1,196,18,12,15.68,08:59:19.887792,565
3,1,666,13,19,14.94,18:31:59.812367,
121,1,535,26,24,17.81,08:36:11.221006,
121,1,1181,27,13,16.48,23:08:07.148757,
3,1,1065,19,24,11.10,07:42:42.698426,
3,1,725,25,14,6.17,15:26:06.762104,1922
189,1,237,11,12,18.59,07:18:56.618519,
97,1,961,29,24,5.66,08:29:56.865664,
189,1,55,16,12,13.89,09:16:36.805593,1794
121,1,664,15,24,12.57,09:09:59.854862,
121,1,448,25,14,6.17,19:26:39.483172,1922
186,1,711,22,15,14.82,14:45:37.864591,
186,1,1096,24,17,8.97,07:29:04.707177,
97,1,530,17,26,17.34,13:07:17.617412,
81,1,714,13,14,7.46,07:56:38.272629,
121,1,70,20,29,12.29,01:29:46.413764,
97,1,33,24,19,11.80,11:29:02.078678,
49,1,1098,30,19,10.71,16:29:30.585577,
186,1,340,28,18,6.66,07:54:11.867862,
259,1,944,27,14,4.62,11:06:41.763238,
49,1,1030,21,15,6.83,19:57:05.900474,
186,1,163,18,14,8.38,19:11:21.848846,985
186,1,61,18,13,8.82,21:37:26.223924,
49,1,588,23,26,5.93,03:13:30.349487,
97,1,816,17,19,5.54,10:04:40.082481,
97,1,713,16,19,12.32,16:31:02.691526,1471
186,1,971,22,12,19.75,09:07:08.82614,
121,1,170,20,19,14.62,20:31:04.655597,1648
3,1,1092,22,29,3.40,16:20:44.854397,
186,1,753,28,14,16.37,18:07:39.737822,
3,1,403,20,19,14.62,07:08:07.801832,1648
97,1,354,18,13,11.50,05:55:51.295398,
186,1,749,27,15,9.81,09:33:48.789935,
259,1,397,18,29,19.09,18:25:46.686159,
81,1,644,20,19,14.62,03:49:34.922051,1648
49,1,927,19,22,13.99,13:29:44.441048,
3,1,1157,28,26,10.28,00:40:17.21387,
259,1,1082,12,13,17.79,03:12:01.022045,
81,1,689,12,30,11.29,12:05:55.851223,
189,1,199,25,13,18.58,15:49:05.616022,
3,1,887,11,12,12.84,16:32:39.065736,487
3,1,1175,19,22,18.02,16:05:29.03886,
189,1,682,13,20,10.86,11:08:45.525916,
189,1,826,15,18,14.70,15:29:10.797817,1010
49,1,1035,19,17,10.39,02:56:54.520811,
121,1,766,21,14,8.63,11:01:49.932572,
121,1,954,23,29,5.92,04:25:02.917563,
186,1,399,11,22,19.19,18:59:30.893259,
81,1,916,29,27,19.90,14:19:15.461627,
259,1,680,15,28,17.79,01:39:01.873594,
189,1,219,25,29,15.60,19:26:49.884379,
121,1,494,19,22,15.45,11:22:06.927461,
3,1,758,25,20,12.95,09:00:56.362659,
49,1,1099,20,19,14.62,22:32:56.547948,1648
121,1,979,12,26,10.05,13:19:12.296179,
97,1,905,20,19,14.62,16:19:02.74563,1648
186,1,377,26,26,8.29,12:14:47.591253,
189,1,66,13,22,14.89,01:42:53.900244,
81,1,207,22,20,4.81,17:43:58.748249,
259,1,1168,28,14,10.39,00:30:48.145875,
259,1,1034,25,27,10.94,11:14:14.8576,
81,1,296,29,22,16.86,05:13:15.821678,
186,1,799,18,12,15.68,19:06:14.213318,565
97,1,683,29,13,16.54,10:51:36.948121,
186,1,560,15,12,5.01,00:39:46.722376,
121,1,218,22,29,15.82,22:39:24.888761,
121,1,194,28,24,3.41,01:32:08.86067,
259,1,382,15,20,16.76,00:24:49.945552,
3,1,316,16,22,9.17,00:24:47.263105,
81,1,486,25,14,6.17,21:13:30.294634,1922
3,1,1267,16,19,12.32,14:29:06.934263,1471
186,1,532,25,13,13.39,15:23:25.994364,
259,1,973,21,28,17.68,01:45:03.398733,
259,1,95,20,19,14.62,00:03:58.331353,1648
121,1,465,22,25,19.44,21:21:02.765362,
97,1,337,20,30,15.17,07:41:51.268479,
189,1,1134,22,29,15.46,03:56:36.240438,
259,1,394,19,30,6.42,18:36:44.140759,1083
97,1,768,24,18,9.27,02:04:04.929283,
3,1,1006,18,14,8.38,17:48:54.80874,985
259,1,573,18,14,8.38,08:05:34.108669,985
49,1,550,14,16,3.85,18:06:15.296851,
3,1,621,14,29,3.86,03:19:01.273149,
49,1,776,15,13,4.78,04:43:14.290247,
81,1,79,20,19,14.62,16:57:27.927934,1648
49,1,1054,20,19,14.62,15:36:28.035739,1648
121,1,737,25,29,4.75,09:21:21.735294,
97,1,910,26,26,8.29,09:36:14.8552,
121,1,741,16,16,4.20,00:33:55.950656,
97,1,229,17,26,19.61,13:24:12.195236,
121,1,298,21,13,8.74,17:49:49.952918,
189,1,231,26,12,14.29,13:00:16.95706,
97,1,956,16,23,14.43,15:42:12.81775,
189,1,1248,23,26,4.17,22:15:05.047823,
49,1,1184,28,18,19.73,16:54:49.914006,
186,1,936,25,14,6.17,01:54:07.11149,1922
121,1,1179,12,29,7.54,02:28:06.25162,
49,1,318,24,30,15.18,11:32:33.24202,
186,1,1263,19,19,7.91,09:18:57.628897,
97,1,37,16,19,12.32,16:36:23.507798,1471
97,1,958,16,17,11.97,05:36:38.259943,
81,1,1252,17,25,4.09,16:50:17.896992,
121,1,418,21,14,8.63,04:23:37.953037,
186,1,475,27,28,3.41,17:47:03.02453,
186,1,1116,23,30,11.83,04:02:19.966339,
97,1,675,12,23,19.92,17:56:28.960731,
121,1,621,18,13,8.82,18:24:33.708568,
189,1,1058,25,16,18.51,12:25:37.017335,
259,1,237,19,17,10.39,07:48:14.666325,
49,1,512,20,19,14.62,15:19:27.928266,1648
259,1,1026,28,11,4.00,14:45:36.960872,
259,1,80,19,23,9.30,13:14:55.315339,
3,1,99,21,30,10.68,16:42:35.5199,
259,1,1038,23,23,13.02,10:12:24.530803,
121,1,102,13,27,13.24,03:33:17.939708,
189,1,836,28,27,17.92,14:09:40.936764,
49,1,88,19,18,12.97,20:55:51.432554,
49,1,237,23,22,12.71,17:23:10.806382,
3,1,677,12,14,10.05,07:05:22.481675,488
3,1,1125,14,20,13.05,05:57:45.447343,
3,1,1199,25,24,9.12,11:33:28.805845,
121,1,382,16,24,6.23,02:50:23.481426,
81,1,632,17,26,19.61,03:25:53.932369,
259,1,314,17,29,12.97,19:29:28.749867,
81,1,790,16,25,19.07,04:57:15.164865,
121,1,371,13,23,9.41,10:03:13.055242,
3,1,1154,19,13,5.10,00:34:38.155167,
49,1,721,28,13,16.31,04:14:58.137819,
121,1,515,12,25,18.55,16:49:39.484082,
186,1,33,21,29,10.65,14:49:54.441783,
121,1,626,15,14,13.69,21:53:37.066357,
